host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
2822168,2012-07-03,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,t
18168733,2014-07-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pike Place Market,4.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
3436665,2012-08-31,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pike Place Market,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
2033580,2012-03-29,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'reviews']",True,f
31032640,2015-04-11,"Seattle, Washington, United States",within a few hours,95.0,100.0,True,Pike Place Market,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'amex', 'reviews', 'kba']",True,t
11845596,2014-02-01,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Belltown,3.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
406456,2011-02-23,"Seattle, Washington, United States",Unknown,,-1.0,True,Pike Place Market,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
42529996,2015-08-25,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pike Place Market,1.0,"['email', 'phone', 'reviews']",True,f
49825248,2015-11-24,"Snoqualmie, Washington, United States",within an hour,100.0,-1.0,True,Pike Place Market,1.0,"['email', 'phone', 'linkedin', 'amex', 'jumio']",True,t
14138534,2014-04-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Portage Bay,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,t
20868197,2014-09-02,"Spokane, Washington, United States",within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews']",True,f
39486339,2015-07-25,"Seattle, Washington, United States",within an hour,90.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'google', 'reviews']",True,f
40912620,2015-08-09,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,South Lake Union,2.0,"['email', 'phone', 'reviews']",True,f
33698546,2015-05-18,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
24976504,2014-12-18,"Seattle, Washington, United States",within a day,57.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
13508145,2014-03-25,"San Francisco, California, United States",a few days or more,30.0,100.0,True,Westlake,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
7448641,2013-07-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
25855544,2015-01-09,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
30911566,2015-04-09,"Seattle, Washington, United States",Unknown,,-1.0,True,South Lake Union,1.0,"['email', 'phone', 'linkedin', 'jumio']",True,t
35905805,2015-06-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews']",True,f
12195007,2014-02-12,"Seattle, Washington, United States",Unknown,,-1.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'jumio']",True,t
220013,2010-09-01,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
42693473,2015-08-27,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",True,t
45697001,2015-10-04,"Los Angeles, California, United States",Unknown,,-1.0,True,,1.0,"['phone', 'facebook']",True,f
595263,2011-05-16,"Seattle, Washington, United States",within an hour,100.0,100.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",True,t
23361637,2014-11-05,"Seattle, Washington, United States",Unknown,,-1.0,True,Eastlake,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
37718121,2015-07-06,"Seattle, Washington, United States",Unknown,,-1.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
37376726,2015-07-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
37723023,2015-07-06,"Seattle, Washington, United States",within a day,50.0,100.0,True,Magnolia,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']",True,t
10809449,2013-12-25,"Seattle, Washington, United States",within a day,80.0,100.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
6601753,2013-05-27,"Seattle, Washington, United States",within an hour,88.0,100.0,True,South Lake Union,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
52012565,2015-12-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
4335914,2012-12-05,"Seattle, Washington, United States",within an hour,100.0,100.0,True,South Lake Union,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,t
737618,2011-06-23,"Seattle, Washington, United States",Unknown,,-1.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1403646,2011-11-13,"Seattle, Washington, United States",within a day,67.0,-1.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
13370163,2014-03-21,"Seattle, Washington, United States",Unknown,,-1.0,True,Eastlake,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
13782718,2014-04-01,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
9060841,2013-09-25,"Seattle, Washington, United States",within a day,50.0,-1.0,True,,1.0,"['email', 'phone', 'reviews']",True,f
3501660,2012-09-07,"Seattle, Washington, United States",Unknown,,-1.0,True,Eastlake,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
41336393,2015-08-13,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Eastlake,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
27128259,2015-02-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'kba']",True,t
2347819,2012-05-11,"Seattle, Washington, United States",within a day,100.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
340192,2011-01-08,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Capitol Hill,2.0,"['phone', 'facebook']",True,f
21022292,2014-09-06,"Seattle, Washington, United States",within an hour,90.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
19469036,2014-08-04,"Bellevue, Washington, United States",Unknown,,-1.0,True,Eastlake,1.0,"['email', 'phone', 'facebook']",True,f
23255076,2014-11-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'reviews']",True,f
11027707,2014-01-05,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
1282652,2011-10-12,"Seattle, Washington, United States",within a day,50.0,100.0,True,Eastlake,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
225845,2010-09-06,"Seattle, Washington, United States",within an hour,96.0,100.0,True,Capitol Hill,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'amex', 'reviews', 'kba']",True,t
34609763,2015-05-30,"Seattle, Washington, United States",within a day,89.0,100.0,True,South Lake Union,1.0,"['email', 'phone', 'reviews']",True,f
5203265,2013-02-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
4962900,2013-02-04,"Spokane, Washington, United States",within an hour,99.0,100.0,True,Central Business District,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
4411144,2012-12-15,"Seattle, Washington, United States",within a day,63.0,100.0,True,Belltown,9.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
26232234,2015-01-17,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Central Business District,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
5241841,2013-02-26,"New York, New York, United States",within a few hours,100.0,100.0,True,Pike Place Market,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
16255476,2014-06-01,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Pike Place Market,2.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
21473544,2014-09-18,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pike Place Market,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
15787538,2014-05-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pike Place Market,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
31751507,2015-04-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pike Place Market,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
26547165,2015-01-22,"Seattle, Washington, United States",within a day,100.0,100.0,True,Pike Place Market,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
7673693,2013-07-23,"Seattle, Washington, United States",within a few hours,86.0,100.0,True,Capitol Hill,5.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
24772144,2014-12-12,"Seattle, Washington, United States",Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook']",True,f
8315334,2013-08-22,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Capitol Hill,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
22886966,2014-10-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
41379323,2015-08-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,7.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
31509,2009-08-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,4.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
20361123,2014-08-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
46325167,2015-10-11,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews']",True,f
2498708,2012-05-30,"Seattle, Washington, United States",Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
3543490,2012-09-12,"Seattle, Washington, United States",a few days or more,25.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
450548,2011-03-19,"Seattle, Washington, United States",within a day,100.0,100.0,True,Capitol Hill,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
32940818,2015-05-09,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Capitol Hill,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
1382925,2011-11-07,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,t
25966380,2015-01-11,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
35492206,2015-06-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
4196404,2012-11-20,US,Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'reviews']",True,f
5090190,2013-02-14,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Capitol Hill,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
24336313,2014-11-30,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,t
555957,2011-05-04,"Seattle, Washington, United States",within a few hours,95.0,100.0,True,Capitol Hill,3.0,"['email', 'phone', 'reviews', 'sent_id']",True,t
17433748,2014-06-30,"Bangkok, Thailand",within an hour,100.0,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'google', 'jumio']",True,t
2683918,2012-06-19,"San Francisco, California, United States",Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
32916088,2015-05-08,"Seattle, Washington, United States",within a day,78.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
11972863,2014-02-05,"Seattle, Washington, United States",within an hour,90.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
19799874,2014-08-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,2.0,"['phone', 'reviews']",True,f
2886900,2012-07-10,"Seattle, Washington, United States",within a day,50.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
8136493,2013-08-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
18746557,2014-07-23,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['phone', 'facebook']",True,f
2594393,2012-06-10,"San Francisco, California, United States",within an hour,100.0,100.0,True,Mission District,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'amex', 'reviews', 'kba']",True,t
8759150,2013-09-10,"Seattle, Washington, United States",within a few hours,88.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
42317546,2015-08-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
3650951,2012-09-23,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
6397518,2013-05-14,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
1202954,2011-09-24,"San Francisco, California, United States",within a day,100.0,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
9565783,2013-10-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
47267675,2015-10-23,"Seattle, Washington, United States",Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook']",True,f
42537846,2015-08-25,"Seattle, Washington, United States",within an hour,99.0,100.0,True,Capitol Hill,17.0,"['email', 'phone', 'reviews', 'manual_offline']",True,t
7354306,2013-07-08,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,18.0,"['email', 'phone', 'reviews']",True,f
8977034,2013-09-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,3.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
18999958,2014-07-27,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
50201633,2015-11-30,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,2.0,"['email', 'phone', 'google', 'linkedin', 'amex', 'reviews', 'kba']",True,t
34225247,2015-05-25,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
3001712,2012-07-20,"New York, New York, United States",within a day,100.0,100.0,True,Hell's Kitchen,2.0,"['email', 'phone', 'facebook', 'reviews']",True,f
42047742,2015-08-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1353882,2011-10-31,"Seattle, Washington, United States",Unknown,,-1.0,True,Capitol Hill,2.0,"['email', 'phone', 'reviews', 'jumio']",True,t
4810767,2013-01-22,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'sent_id', 'kba']",True,t
10853410,2013-12-27,"Seattle, Washington, United States",within a day,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
3675357,2012-09-25,"Seattle, Washington, United States",Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
42419614,2015-08-24,US,within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'reviews']",True,f
5806502,2013-04-07,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
3483514,2012-09-05,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
32069191,2015-04-27,US,within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'reviews']",True,f
1839610,2012-03-01,"Seattle, Washington",within a day,80.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
